RecordingTimestamp	GazePointIndex	GazePointX	GazePointY	DistanceLeft	DistanceRight	
789	235	570	83	560.80	560.80	
793	236	569	85	560.79	560.79	
796	237	570	83	560.78	560.78	
799	238	571	83	560.79	560.79	
803	239	573	85	560.90	560.90	
806	240	573	88	560.86	560.86	
809	241	569	85	560.83	560.83	
813	242	567	86	560.84	560.84	
816	243	568	82	560.98	560.98	
819	244	572	85	560.97	560.97	
823	245	572	86	561.03	561.03	
826	246	573	81	560.98	560.98	
829	247	570	85	561.06	561.06	
833	248	569	86	561.04	561.04	
836	249	573	86	561.03	561.03	
839	250	576	85	561.16	561.16	
843	251	575	88	561.14	561.14	
846	252	573	85	561.15	561.15	
849	253	574	88	561.18	561.18	
853	254	573	87	561.19	561.19	
856	255	575	84	561.23	561.23	
859	256	573	84	561.28	561.28	
863	257	576	85	561.29	561.29	
866	258	574	85	561.25	561.25	
869	259	576	88	561.26	561.26	
873	260	584	87	561.33	561.33	
876	261	601	83	561.30	561.30	
879	262	621	80	561.28	561.28	
883	263	635	73	561.37	561.37	
886	264	646	73	561.42	561.42	
889	265	651	75	561.41	561.41	
893	266	654	75	561.42	561.42	
896	267	659	73	561.42	561.42	
899	268	659	73	561.38	561.38	
903	269	656	72	561.40	561.40	
906	270	656	70	561.40	561.40	
909	271	659	75	561.38	561.38	
913	272	659	74	561.54	561.54	
916	273	660	74	561.48	561.48	
919	274	659	72	561.49	561.49	
923	275	661	76	561.49	561.49	
926	276	660	72	561.43	561.43	
929	277	664	69	561.41	561.41	
933	278	661	74	561.34	561.34	
936	279	661	71	561.47	561.47	
939	280	660	75	561.52	561.52	
943	281	656	71	561.42	561.42	
946	282	661	73	561.44	561.44	
949	283	659	73	561.43	561.43	
953	284	658	74	561.49	561.49	
956	285	658	74	561.45	561.45	
959	286	658	74	561.45	561.45	
963	287	657	78	561.50	561.50	
966	288	660	77	561.49	561.49	
969	289	658	74	561.50	561.50	
973	290	661	74	561.51	561.51	
976	291	663	74	561.52	561.52	
979	292	661	75	561.50	561.50	
983	293	659	78	561.51	561.51	
986	294	659	76	561.57	561.57	
989	295	661	75	561.58	561.58	
993	296	659	80	561.49	561.49	
996	297	658	79	561.45	561.45	
999	298	655	80	561.48	561.48	
1003	299	658	79	561.47	561.47	
1006	300	657	82	561.52	561.52	
